student_id,program_course_id,assessment_id,student_score,assessment_total_score
292,2,3,4.55,5
292,2,7,4.55,5
292,2,8,4.55,5
292,2,12,4.55,5
292,2,17,13.65,15
292,2,18,13.65,15
292,2,19,36.40,40
292,5,1,3.60,5
292,5,7,3.60,5
292,5,8,3.60,5
292,5,12,3.60,5
292,5,13,3.60,5
292,5,19,28.80,40
292,6,1,,5
292,6,7,,5
292,6,8,,5
292,6,12,,5
292,6,13,,5
292,6,19,,40
293,1,1,4.35,5
293,1,2,4.35,5
293,1,3,4.35,5
293,1,7,4.35,5
293,1,8,4.35,5
293,1,12,4.35,5
293,1,17,13.05,15
293,1,18,13.05,15
293,1,19,34.80,40
293,2,1,3.55,5
293,2,2,3.55,5
293,2,3,3.55,5
293,2,7,3.55,5
293,2,8,3.55,5
293,2,12,3.55,5
293,2,17,10.65,15
293,2,18,10.65,15
293,2,19,28.40,40
293,5,1,,5
293,5,7,,5
293,5,8,,5
293,5,12,,5
293,5,13,,5
293,5,19,,40
293,6,1,2.15,5
293,6,7,2.15,5
293,6,8,2.15,5
293,6,12,2.15,5
293,6,13,2.15,5
293,6,19,17.20,40
294,1,1,,5
294,1,2,,5
294,1,3,,5
294,1,7,,5
294,1,8,,5
294,1,12,,5
294,1,17,,15
294,1,18,,15
294,1,19,,40
294,2,1,3.10,5
294,2,2,3.10,5
294,2,3,3.10,5
294,2,7,3.10,5
294,2,8,3.10,5
294,2,12,3.10,5
294,2,17,9.30,15
294,2,18,9.30,15
294,2,19,24.80,40
294,5,1,3.90,5
294,5,7,3.90,5
294,5,8,3.90,5
294,5,12,3.90,5
294,5,13,3.90,5
294,5,19,31.20,40
294,6,1,1.10,5
294,6,7,1.10,5
294,6,8,1.10,5
294,6,12,1.10,5
294,6,13,1.10,5
294,6,19,8.80,40
295,1,1,4.55,5
295,1,2,4.55,5
295,1,3,4.55,5
295,1,7,4.55,5
295,1,8,4.55,5
295,1,12,4.55,5
295,1,17,13.65,15
295,1,18,13.65,15
295,1,19,36.40,40
295,2,1,3.20,5
295,2,2,3.20,5
295,2,3,3.20,5
295,2,7,3.20,5
295,2,8,3.20,5
295,2,12,3.20,5
295,2,17,9.60,15
295,2,18,9.60,15
295,2,19,25.60,40
295,5,1,3.95,5
295,5,7,3.95,5
295,5,8,3.95,5
295,5,12,3.95,5
295,5,13,3.95,5
295,5,19,31.60,40
295,6,1,4.20,5
295,6,7,4.20,5
295,6,8,4.20,5
295,6,12,4.20,5
295,6,13,4.20,5
295,6,19,33.60,40
296,1,1,4.20,5
296,1,2,4.20,5
296,1,3,4.20,5
296,1,7,4.20,5
296,1,8,4.20,5
296,1,12,4.20,5
296,1,17,12.60,15
296,1,18,12.60,15
296,1,19,33.60,40
296,2,1,3.90,5
296,2,2,3.90,5
296,2,3,3.90,5
296,2,7,3.90,5
296,2,8,3.90,5
296,2,12,3.90,5
296,2,17,11.70,15
296,2,18,11.70,15
296,2,19,31.20,40
296,5,1,2.80,5
296,5,7,2.80,5
296,5,8,2.80,5
296,5,12,2.80,5
296,5,13,2.80,5
296,5,19,22.40,40
296,6,1,4.80,5
296,6,7,4.80,5
296,6,8,4.80,5
296,6,12,4.80,5
296,6,13,4.80,5
296,6,19,38.40,40
297,1,1,4.15,5
297,1,2,4.15,5
297,1,3,4.15,5
297,1,7,4.15,5
297,1,8,4.15,5
297,1,12,4.15,5
297,1,17,12.45,15
297,1,18,12.45,15
297,1,19,33.20,40
297,2,1,4.35,5
297,2,2,4.35,5
297,2,3,4.35,5
297,2,7,4.35,5
297,2,8,4.35,5
297,2,12,4.35,5
297,2,17,13.05,15
297,2,18,13.05,15
297,2,19,34.80,40
297,5,1,4.10,5
297,5,7,4.10,5
297,5,8,4.10,5
297,5,12,4.10,5
297,5,13,4.10,5
297,5,19,32.80,40
297,6,1,4.15,5
297,6,7,4.15,5
297,6,8,4.15,5
297,6,12,4.15,5
297,6,13,4.15,5
297,6,19,33.20,40
298,1,1,,5
298,1,2,,5
298,1,3,,5
298,1,7,,5
298,1,8,,5
298,1,12,,5
298,1,17,,15
298,1,18,,15
298,1,19,,40
298,2,1,4.60,5
298,2,2,4.60,5
298,2,3,4.60,5
298,2,7,4.60,5
298,2,8,4.60,5
298,2,12,4.60,5
298,2,17,13.80,15
298,2,18,13.80,15
298,2,19,36.80,40
298,5,1,3.45,5
298,5,7,3.45,5
298,5,8,3.45,5
298,5,12,3.45,5
298,5,13,3.45,5
298,5,19,27.60,40
298,6,1,1.95,5
298,6,7,1.95,5
298,6,8,1.95,5
298,6,12,1.95,5
298,6,13,1.95,5
298,6,19,15.60,40
299,1,1,1.30,5
299,1,2,1.30,5
299,1,3,1.30,5
299,1,7,1.30,5
299,1,8,1.30,5
299,1,12,1.30,5
299,1,17,3.90,15
299,1,18,3.90,15
299,1,19,10.40,40
299,2,1,,5
299,2,2,,5
299,2,3,,5
299,2,7,,5
299,2,8,,5
299,2,12,,5
299,2,17,,15
299,2,18,,15
299,2,19,,40
299,5,1,4.05,5
299,5,7,4.05,5
299,5,8,4.05,5
299,5,12,4.05,5
299,5,13,4.05,5
299,5,19,32.40,40
299,6,1,3.10,5
299,6,7,3.10,5
299,6,8,3.10,5
299,6,12,3.10,5
299,6,13,3.10,5
299,6,19,24.80,40
300,1,1,3.55,5
300,1,2,3.55,5
300,1,3,3.55,5
300,1,7,3.55,5
300,1,8,3.55,5
300,1,12,3.55,5
300,1,17,10.65,15
300,1,18,10.65,15
300,1,19,28.40,40
300,2,1,4.55,5
300,2,2,4.55,5
300,2,3,4.55,5
300,2,7,4.55,5
300,2,8,4.55,5
300,2,12,4.55,5
300,2,17,13.65,15
300,2,18,13.65,15
300,2,19,36.40,40
300,5,1,0.50,5
300,5,7,0.50,5
300,5,8,0.50,5
300,5,12,0.50,5
300,5,13,0.50,5
300,5,19,4.00,40
300,6,1,2.40,5
300,6,7,2.40,5
300,6,8,2.40,5
300,6,12,2.40,5
300,6,13,2.40,5
300,6,19,19.20,40
301,7,1,3.95,5
301,7,7,3.95,5
301,7,8,3.95,5
301,7,12,3.95,5
301,7,13,3.95,5
301,7,19,31.60,40
301,8,1,3.50,5
301,8,7,3.50,5
301,8,8,3.50,5
301,8,12,3.50,5
301,8,13,3.50,5
301,8,19,28.00,40
301,9,1,2.05,5
301,9,7,2.05,5
301,9,8,2.05,5
301,9,12,2.05,5
301,9,13,2.05,5
301,9,19,16.40,40
301,10,1,4.10,5
301,10,7,4.10,5
301,10,8,4.10,5
301,10,12,4.10,5
301,10,13,4.10,5
301,10,19,32.80,40
301,11,1,3.15,5
301,11,7,3.15,5
301,11,8,3.15,5
301,11,12,3.15,5
301,11,13,3.15,5
301,11,19,25.20,40
301,12,1,4.75,5
301,12,7,4.75,5
301,12,8,4.75,5
301,12,12,4.75,5
301,12,13,4.75,5
301,12,19,38.00,40
302,7,1,1.05,5
302,7,7,1.05,5
302,7,8,1.05,5
302,7,12,1.05,5
302,7,13,1.05,5
302,7,19,8.40,40
302,8,1,,5
302,8,7,,5
302,8,8,,5
302,8,12,,5
302,8,13,,5
302,8,19,,40
302,9,1,3.60,5
302,9,7,3.60,5
302,9,8,3.60,5
302,9,12,3.60,5
302,9,13,3.60,5
302,9,19,28.80,40
302,10,1,4.05,5
302,10,7,4.05,5
302,10,8,4.05,5
302,10,12,4.05,5
302,10,13,4.05,5
302,10,19,32.40,40
302,11,1,,5
302,11,7,,5
302,11,8,,5
302,11,12,,5
302,11,13,,5
302,11,19,,40
302,12,1,2.05,5
302,12,7,2.05,5
302,12,8,2.05,5
302,12,12,2.05,5
302,12,13,2.05,5
302,12,19,16.40,40
303,7,1,3.80,5
303,7,7,3.80,5
303,7,8,3.80,5
303,7,12,3.80,5
303,7,13,3.80,5
303,7,19,30.40,40
303,8,1,3.30,5
303,8,7,3.30,5
303,8,8,3.30,5
303,8,12,3.30,5
303,8,13,3.30,5
303,8,19,26.40,40
303,9,1,4.70,5
303,9,7,4.70,5
303,9,8,4.70,5
303,9,12,4.70,5
303,9,13,4.70,5
303,9,19,37.60,40
303,10,1,,5
303,10,7,,5
303,10,8,,5
303,10,12,,5
303,10,13,,5
303,10,19,,40
303,11,1,2.20,5
303,11,7,2.20,5
303,11,8,2.20,5
303,11,12,2.20,5
303,11,13,2.20,5
303,11,19,17.60,40
303,12,1,3.75,5
303,12,7,3.75,5
303,12,8,3.75,5
303,12,12,3.75,5
303,12,13,3.75,5
303,12,19,30.00,40
304,7,1,,5
304,7,7,,5
304,7,8,,5
304,7,12,,5
304,7,13,,5
304,7,19,,40
304,8,1,4.35,5
304,8,7,4.35,5
304,8,8,4.35,5
304,8,12,4.35,5
304,8,13,4.35,5
304,8,19,34.80,40
304,9,1,2.95,5
304,9,7,2.95,5
304,9,8,2.95,5
304,9,12,2.95,5
304,9,13,2.95,5
304,9,19,23.60,40
304,10,1,4.30,5
304,10,7,4.30,5
304,10,8,4.30,5
304,10,12,4.30,5
304,10,13,4.30,5
304,10,19,34.40,40
304,11,1,3.55,5
304,11,7,3.55,5
304,11,8,3.55,5
304,11,12,3.55,5
304,11,13,3.55,5
304,11,19,28.40,40
304,12,1,4.80,5
304,12,7,4.80,5
304,12,8,4.80,5
304,12,12,4.80,5
304,12,13,4.80,5
304,12,19,38.40,40
305,7,1,2.75,5
305,7,7,2.75,5
305,7,8,2.75,5
305,7,12,2.75,5
305,7,13,2.75,5
305,7,19,22.00,40
305,8,1,4.45,5
305,8,7,4.45,5
305,8,8,4.45,5
305,8,12,4.45,5
305,8,13,4.45,5
305,8,19,35.60,40
305,9,1,2.75,5
305,9,7,2.75,5
305,9,8,2.75,5
305,9,12,2.75,5
305,9,13,2.75,5
305,9,19,22.00,40
305,10,1,1.50,5
305,10,7,1.50,5
305,10,8,1.50,5
305,10,12,1.50,5
305,10,13,1.50,5
305,10,19,12.00,40
305,11,1,2.40,5
305,11,7,2.40,5
305,11,8,2.40,5
305,11,12,2.40,5
305,11,13,2.40,5
305,11,19,19.20,40
305,12,1,4.65,5
305,12,7,4.65,5
305,12,8,4.65,5
305,12,12,4.65,5
305,12,13,4.65,5
305,12,19,37.20,40
306,7,1,2.25,5
306,7,7,2.25,5
306,7,8,2.25,5
306,7,12,2.25,5
306,7,13,2.25,5
306,7,19,18.00,40
306,8,1,4.80,5
306,8,7,4.80,5
306,8,8,4.80,5
306,8,12,4.80,5
306,8,13,4.80,5
306,8,19,38.40,40
306,9,1,3.15,5
306,9,7,3.15,5
306,9,8,3.15,5
306,9,12,3.15,5
306,9,13,3.15,5
306,9,19,25.20,40
306,10,1,4.65,5
306,10,7,4.65,5
306,10,8,4.65,5
306,10,12,4.65,5
306,10,13,4.65,5
306,10,19,37.20,40
306,11,1,4.80,5
306,11,7,4.80,5
306,11,8,4.80,5
306,11,12,4.80,5
306,11,13,4.80,5
306,11,19,38.40,40
306,12,1,2.85,5
306,12,7,2.85,5
306,12,8,2.85,5
306,12,12,2.85,5
306,12,13,2.85,5
306,12,19,22.80,40
307,7,1,2.80,5
307,7,7,2.80,5
307,7,8,2.80,5
307,7,12,2.80,5
307,7,13,2.80,5
307,7,19,22.40,40
307,8,1,2.10,5
307,8,7,2.10,5
307,8,8,2.10,5
307,8,12,2.10,5
307,8,13,2.10,5
307,8,19,16.80,40
307,9,1,,5
307,9,7,,5
307,9,8,,5
307,9,12,,5
307,9,13,,5
307,9,19,,40
307,10,1,3.55,5
307,10,7,3.55,5
307,10,8,3.55,5
307,10,12,3.55,5
307,10,13,3.55,5
307,10,19,28.40,40
307,11,1,2.40,5
307,11,7,2.40,5
307,11,8,2.40,5
307,11,12,2.40,5
307,11,13,2.40,5
307,11,19,19.20,40
307,12,1,,5
307,12,7,,5
307,12,8,,5
307,12,12,,5
307,12,13,,5
307,12,19,,40
308,7,1,3.15,5
308,7,7,3.15,5
308,7,8,3.15,5
308,7,12,3.15,5
308,7,13,3.15,5
308,7,19,25.20,40
308,8,1,4.40,5
308,8,7,4.40,5
308,8,8,4.40,5
308,8,12,4.40,5
308,8,13,4.40,5
308,8,19,35.20,40
308,9,1,4.15,5
308,9,7,4.15,5
308,9,8,4.15,5
308,9,12,4.15,5
308,9,13,4.15,5
308,9,19,33.20,40
308,10,1,,5
308,10,7,,5
308,10,8,,5
308,10,12,,5
308,10,13,,5
308,10,19,,40
308,11,1,4.40,5
308,11,7,4.40,5
308,11,8,4.40,5
308,11,12,4.40,5
308,11,13,4.40,5
308,11,19,35.20,40
308,12,1,2.30,5
308,12,7,2.30,5
308,12,8,2.30,5
308,12,12,2.30,5
308,12,13,2.30,5
308,12,19,18.40,40
309,7,1,3.30,5
309,7,7,3.30,5
309,7,8,3.30,5
309,7,12,3.30,5
309,7,13,3.30,5
309,7,19,26.40,40
309,8,1,1.25,5
309,8,7,1.25,5
309,8,8,1.25,5
309,8,12,1.25,5
309,8,13,1.25,5
309,8,19,10.00,40
309,9,1,3.65,5
309,9,7,3.65,5
309,9,8,3.65,5
309,9,12,3.65,5
309,9,13,3.65,5
309,9,19,29.20,40
309,10,1,1.90,5
309,10,7,1.90,5
309,10,8,1.90,5
309,10,12,1.90,5
309,10,13,1.90,5
309,10,19,15.20,40
309,11,1,4.95,5
309,11,7,4.95,5
309,11,8,4.95,5
309,11,12,4.95,5
309,11,13,4.95,5
309,11,19,39.60,40
309,12,1,3.95,5
309,12,7,3.95,5
309,12,8,3.95,5
309,12,12,3.95,5
309,12,13,3.95,5
309,12,19,31.60,40
310,7,1,3.65,5
310,7,7,3.65,5
310,7,8,3.65,5
310,7,12,3.65,5
310,7,13,3.65,5
310,7,19,29.20,40
310,8,1,1.30,5
310,8,7,1.30,5
310,8,8,1.30,5
310,8,12,1.30,5
310,8,13,1.30,5
310,8,19,10.40,40
310,9,1,3.95,5
310,9,7,3.95,5
310,9,8,3.95,5
310,9,12,3.95,5
310,9,13,3.95,5
310,9,19,31.60,40
310,10,1,4.70,5
310,10,7,4.70,5
310,10,8,4.70,5
310,10,12,4.70,5
310,10,13,4.70,5
310,10,19,37.60,40
310,11,1,3.55,5
310,11,7,3.55,5
310,11,8,3.55,5
310,11,12,3.55,5
310,11,13,3.55,5
310,11,19,28.40,40
310,12,1,4.40,5
310,12,7,4.40,5
310,12,8,4.40,5
310,12,12,4.40,5
310,12,13,4.40,5
310,12,19,35.20,40
311,7,1,3.30,5
311,7,7,3.30,5
311,7,8,3.30,5
311,7,12,3.30,5
311,7,13,3.30,5
311,7,19,26.40,40
311,8,1,3.35,5
311,8,7,3.35,5
311,8,8,3.35,5
311,8,12,3.35,5
311,8,13,3.35,5
311,8,19,26.80,40
311,9,1,2.45,5
311,9,7,2.45,5
311,9,8,2.45,5
311,9,12,2.45,5
311,9,13,2.45,5
311,9,19,19.60,40
311,10,1,4.85,5
311,10,7,4.85,5
311,10,8,4.85,5
311,10,12,4.85,5
311,10,13,4.85,5
311,10,19,38.80,40
311,11,1,,5
311,11,7,,5
311,11,8,,5
311,11,12,,5
311,11,13,,5
311,11,19,,40
311,12,1,3.80,5
311,12,7,3.80,5
311,12,8,3.80,5
311,12,12,3.80,5
311,12,13,3.80,5
311,12,19,30.40,40
312,7,1,3.45,5
312,7,7,3.45,5
312,7,8,3.45,5
312,7,12,3.45,5
312,7,13,3.45,5
312,7,19,27.60,40
312,8,1,4.50,5
312,8,7,4.50,5
312,8,8,4.50,5
312,8,12,4.50,5
312,8,13,4.50,5
312,8,19,36.00,40
312,9,1,,5
312,9,7,,5
312,9,8,,5
312,9,12,,5
312,9,13,,5
312,9,19,,40
312,10,1,,5
312,10,7,,5
312,10,8,,5
312,10,12,,5
312,10,13,,5
312,10,19,,40
312,11,1,2.45,5
312,11,7,2.45,5
312,11,8,2.45,5
312,11,12,2.45,5
312,11,13,2.45,5
312,11,19,19.60,40
312,12,1,1.80,5
312,12,7,1.80,5
312,12,8,1.80,5
312,12,12,1.80,5
312,12,13,1.80,5
312,12,19,14.40,40
313,7,1,,5
313,7,7,,5
313,7,8,,5
313,7,12,,5
313,7,13,,5
313,7,19,,40
313,8,1,4.85,5
313,8,7,4.85,5
313,8,8,4.85,5
313,8,12,4.85,5
313,8,13,4.85,5
313,8,19,38.80,40
313,9,1,4.80,5
313,9,7,4.80,5
313,9,8,4.80,5
313,9,12,4.80,5
313,9,13,4.80,5
313,9,19,38.40,40
313,10,1,4.65,5
313,10,7,4.65,5
313,10,8,4.65,5
313,10,12,4.65,5
313,10,13,4.65,5
313,10,19,37.20,40
313,11,1,3.90,5
313,11,7,3.90,5
313,11,8,3.90,5
313,11,12,3.90,5
313,11,13,3.90,5
313,11,19,31.20,40
313,12,1,4.15,5
313,12,7,4.15,5
313,12,8,4.15,5
313,12,12,4.15,5
313,12,13,4.15,5
313,12,19,33.20,40
314,7,1,4.50,5
314,7,7,4.50,5
314,7,8,4.50,5
314,7,12,4.50,5
314,7,13,4.50,5
314,7,19,36.00,40
314,8,1,3.15,5
314,8,7,3.15,5
314,8,8,3.15,5
314,8,12,3.15,5
314,8,13,3.15,5
314,8,19,25.20,40
314,9,1,4.30,5
314,9,7,4.30,5
314,9,8,4.30,5
314,9,12,4.30,5
314,9,13,4.30,5
314,9,19,34.40,40
314,10,1,2.20,5
314,10,7,2.20,5
314,10,8,2.20,5
314,10,12,2.20,5
314,10,13,2.20,5
314,10,19,17.60,40
314,11,1,2.60,5
314,11,7,2.60,5
314,11,8,2.60,5
314,11,12,2.60,5
314,11,13,2.60,5
314,11,19,20.80,40
314,12,1,4.40,5
314,12,7,4.40,5
314,12,8,4.40,5
314,12,12,4.40,5
314,12,13,4.40,5
314,12,19,35.20,40
315,7,1,3.40,5
315,7,7,3.40,5
315,7,8,3.40,5
315,7,12,3.40,5
315,7,13,3.40,5
315,7,19,27.20,40
315,8,1,4.35,5
315,8,7,4.35,5
315,8,8,4.35,5
315,8,12,4.35,5
315,8,13,4.35,5
315,8,19,34.80,40
315,9,1,4.65,5
315,9,7,4.65,5
315,9,8,4.65,5
315,9,12,4.65,5
315,9,13,4.65,5
315,9,19,37.20,40
315,10,1,4.75,5
315,10,7,4.75,5
315,10,8,4.75,5
315,10,12,4.75,5
315,10,13,4.75,5
315,10,19,38.00,40
315,11,1,,5
315,11,7,,5
315,11,8,,5
315,11,12,,5
315,11,13,,5
315,11,19,,40
315,12,1,4.10,5
315,12,7,4.10,5
315,12,8,4.10,5
315,12,12,4.10,5
315,12,13,4.10,5
315,12,19,32.80,40
316,7,1,4.55,5
316,7,7,4.55,5
316,7,8,4.55,5
316,7,12,4.55,5
316,7,13,4.55,5
316,7,19,36.40,40
316,8,1,3.40,5
316,8,7,3.40,5
316,8,8,3.40,5
316,8,12,3.40,5
316,8,13,3.40,5
316,8,19,27.20,40
316,9,1,3.70,5
316,9,7,3.70,5
316,9,8,3.70,5
316,9,12,3.70,5
316,9,13,3.70,5
316,9,19,29.60,40
316,10,1,2.45,5
316,10,7,2.45,5
316,10,8,2.45,5
316,10,12,2.45,5
316,10,13,2.45,5
316,10,19,19.60,40
316,11,1,,5
316,11,7,,5
316,11,8,,5
316,11,12,,5
316,11,13,,5
316,11,19,,40
316,12,1,3.00,5
316,12,7,3.00,5
316,12,8,3.00,5
316,12,12,3.00,5
316,12,13,3.00,5
316,12,19,24.00,40
317,7,1,2.55,5
317,7,7,2.55,5
317,7,8,2.55,5
317,7,12,2.55,5
317,7,13,2.55,5
317,7,19,20.40,40
317,8,1,3.10,5
317,8,7,3.10,5
317,8,8,3.10,5
317,8,12,3.10,5
317,8,13,3.10,5
317,8,19,24.80,40
317,9,1,1.05,5
317,9,7,1.05,5
317,9,8,1.05,5
317,9,12,1.05,5
317,9,13,1.05,5
317,9,19,8.40,40
317,10,1,,5
317,10,7,,5
317,10,8,,5
317,10,12,,5
317,10,13,,5
317,10,19,,40
317,11,1,3.55,5
317,11,7,3.55,5
317,11,8,3.55,5
317,11,12,3.55,5
317,11,13,3.55,5
317,11,19,28.40,40
317,12,1,3.95,5
317,12,7,3.95,5
317,12,8,3.95,5
317,12,12,3.95,5
317,12,13,3.95,5
317,12,19,31.60,40
318,7,1,1.65,5
318,7,7,1.65,5
318,7,8,1.65,5
318,7,12,1.65,5
318,7,13,1.65,5
318,7,19,13.20,40
318,8,1,2.25,5
318,8,7,2.25,5
318,8,8,2.25,5
318,8,12,2.25,5
318,8,13,2.25,5
318,8,19,18.00,40
318,9,1,4.65,5
318,9,7,4.65,5
318,9,8,4.65,5
318,9,12,4.65,5
318,9,13,4.65,5
318,9,19,37.20,40
318,10,1,3.60,5
318,10,7,3.60,5
318,10,8,3.60,5
318,10,12,3.60,5
318,10,13,3.60,5
318,10,19,28.80,40
318,11,1,4.60,5
318,11,7,4.60,5
318,11,8,4.60,5
318,11,12,4.60,5
318,11,13,4.60,5
318,11,19,36.80,40
318,12,1,3.55,5
318,12,7,3.55,5
318,12,8,3.55,5
318,12,12,3.55,5
318,12,13,3.55,5
318,12,19,28.40,40
319,7,1,2.45,5
319,7,7,2.45,5
319,7,8,2.45,5
319,7,12,2.45,5
319,7,13,2.45,5
319,7,19,19.60,40
319,8,1,3.30,5
319,8,7,3.30,5
319,8,8,3.30,5
319,8,12,3.30,5
319,8,13,3.30,5
319,8,19,26.40,40
319,9,1,,5
319,9,7,,5
319,9,8,,5
319,9,12,,5
319,9,13,,5
319,9,19,,40
319,10,1,2.95,5
319,10,7,2.95,5
319,10,8,2.95,5
319,10,12,2.95,5
319,10,13,2.95,5
319,10,19,23.60,40
319,11,1,,5
319,11,7,,5
319,11,8,,5
319,11,12,,5
319,11,13,,5
319,11,19,,40
319,12,1,,5
319,12,7,,5
319,12,8,,5
319,12,12,,5
319,12,13,,5
319,12,19,,40
320,7,1,4.85,5
320,7,7,4.85,5
320,7,8,4.85,5
320,7,12,4.85,5
320,7,13,4.85,5
320,7,19,38.80,40
320,8,1,3.85,5
320,8,7,3.85,5
320,8,8,3.85,5
320,8,12,3.85,5
320,8,13,3.85,5
320,8,19,30.80,40
320,9,1,4.90,5
320,9,7,4.90,5
320,9,8,4.90,5
320,9,12,4.90,5
320,9,13,4.90,5
320,9,19,39.20,40
320,10,1,3.95,5
320,10,7,3.95,5
320,10,8,3.95,5
320,10,12,3.95,5
320,10,13,3.95,5
320,10,19,31.60,40
320,11,1,4.20,5
320,11,7,4.20,5
320,11,8,4.20,5
320,11,12,4.20,5
320,11,13,4.20,5
320,11,19,33.60,40
320,12,1,4.95,5
320,12,7,4.95,5
320,12,8,4.95,5
320,12,12,4.95,5
320,12,13,4.95,5
320,12,19,39.60,40
321,7,1,2.85,5
321,7,7,2.85,5
321,7,8,2.85,5
321,7,12,2.85,5
321,7,13,2.85,5
321,7,19,22.80,40
321,8,1,3.40,5
321,8,7,3.40,5
321,8,8,3.40,5
321,8,12,3.40,5
321,8,13,3.40,5
321,8,19,27.20,40
321,9,1,4.65,5
321,9,7,4.65,5
321,9,8,4.65,5
321,9,12,4.65,5
321,9,13,4.65,5
321,9,19,37.20,40
321,10,1,3.80,5
321,10,7,3.80,5
321,10,8,3.80,5
321,10,12,3.80,5
321,10,13,3.80,5
321,10,19,30.40,40
321,11,1,4.50,5
321,11,7,4.50,5
321,11,8,4.50,5
321,11,12,4.50,5
321,11,13,4.50,5
321,11,19,36.00,40
321,12,1,4.55,5
321,12,7,4.55,5
321,12,8,4.55,5
321,12,12,4.55,5
321,12,13,4.55,5
321,12,19,36.40,40
322,7,1,4.65,5
322,7,7,4.65,5
322,7,8,4.65,5
322,7,12,4.65,5
322,7,13,4.65,5
322,7,19,37.20,40
322,8,1,2.70,5
322,8,7,2.70,5
322,8,8,2.70,5
322,8,12,2.70,5
322,8,13,2.70,5
322,8,19,21.60,40
322,9,1,2.25,5
322,9,7,2.25,5
322,9,8,2.25,5
322,9,12,2.25,5
322,9,13,2.25,5
322,9,19,18.00,40
322,10,1,2.40,5
322,10,7,2.40,5
322,10,8,2.40,5
322,10,12,2.40,5
322,10,13,2.40,5
322,10,19,19.20,40
322,11,1,3.15,5
322,11,7,3.15,5
322,11,8,3.15,5
322,11,12,3.15,5
322,11,13,3.15,5
322,11,19,25.20,40
322,12,1,4.65,5
322,12,7,4.65,5
322,12,8,4.65,5
322,12,12,4.65,5
322,12,13,4.65,5
322,12,19,37.20,40
323,7,1,3.85,5
323,7,7,3.85,5
323,7,8,3.85,5
323,7,12,3.85,5
323,7,13,3.85,5
323,7,19,30.80,40
323,8,1,3.65,5
323,8,7,3.65,5
323,8,8,3.65,5
323,8,12,3.65,5
323,8,13,3.65,5
323,8,19,29.20,40
323,9,1,,5
323,9,7,,5
323,9,8,,5
323,9,12,,5
323,9,13,,5
323,9,19,,40
323,10,1,4.80,5
323,10,7,4.80,5
323,10,8,4.80,5
323,10,12,4.80,5
323,10,13,4.80,5
323,10,19,38.40,40
323,11,1,4.20,5
323,11,7,4.20,5
323,11,8,4.20,5
323,11,12,4.20,5
323,11,13,4.20,5
323,11,19,33.60,40
323,12,1,3.80,5
323,12,7,3.80,5
323,12,8,3.80,5
323,12,12,3.80,5
323,12,13,3.80,5
323,12,19,30.40,40
324,7,1,4.50,5
324,7,7,4.50,5
324,7,8,4.50,5
324,7,12,4.50,5
324,7,13,4.50,5
324,7,19,36.00,40
324,8,1,3.20,5
324,8,7,3.20,5
324,8,8,3.20,5
324,8,12,3.20,5
324,8,13,3.20,5
324,8,19,25.60,40
324,9,1,4.05,5
324,9,7,4.05,5
324,9,8,4.05,5
324,9,12,4.05,5
324,9,13,4.05,5
324,9,19,32.40,40
324,10,1,2.85,5
324,10,7,2.85,5
324,10,8,2.85,5
324,10,12,2.85,5
324,10,13,2.85,5
324,10,19,22.80,40
324,11,1,,5
324,11,7,,5
324,11,8,,5
324,11,12,,5
324,11,13,,5
324,11,19,,40
324,12,1,1.45,5
324,12,7,1.45,5
324,12,8,1.45,5
324,12,12,1.45,5
324,12,13,1.45,5
324,12,19,11.60,40
325,7,1,2.85,5
325,7,7,2.85,5
325,7,8,2.85,5
325,7,12,2.85,5
325,7,13,2.85,5
325,7,19,22.80,40
325,8,1,2.70,5
325,8,7,2.70,5
325,8,8,2.70,5
325,8,12,2.70,5
325,8,13,2.70,5
325,8,19,21.60,40
325,9,1,4.20,5
325,9,7,4.20,5
325,9,8,4.20,5
325,9,12,4.20,5
325,9,13,4.20,5
325,9,19,33.60,40
325,10,1,3.70,5
325,10,7,3.70,5
325,10,8,3.70,5
325,10,12,3.70,5
325,10,13,3.70,5
325,10,19,29.60,40
325,11,1,3.80,5
325,11,7,3.80,5
325,11,8,3.80,5
325,11,12,3.80,5
325,11,13,3.80,5
325,11,19,30.40,40
325,12,1,3.20,5
325,12,7,3.20,5
325,12,8,3.20,5
325,12,12,3.20,5
325,12,13,3.20,5
325,12,19,25.60,40
326,7,1,3.65,5
326,7,7,3.65,5
326,7,8,3.65,5
326,7,12,3.65,5
326,7,13,3.65,5
326,7,19,29.20,40
326,8,1,3.65,5
326,8,7,3.65,5
326,8,8,3.65,5
326,8,12,3.65,5
326,8,13,3.65,5
326,8,19,29.20,40
326,9,1,4.95,5
326,9,7,4.95,5
326,9,8,4.95,5
326,9,12,4.95,5
326,9,13,4.95,5
326,9,19,39.60,40
326,10,1,4.90,5
326,10,7,4.90,5
326,10,8,4.90,5
326,10,12,4.90,5
326,10,13,4.90,5
326,10,19,39.20,40
326,11,1,,5
326,11,7,,5
326,11,8,,5
326,11,12,,5
326,11,13,,5
326,11,19,,40
326,12,1,3.60,5
326,12,7,3.60,5
326,12,8,3.60,5
326,12,12,3.60,5
326,12,13,3.60,5
326,12,19,28.80,40
327,7,1,2.60,5
327,7,7,2.60,5
327,7,8,2.60,5
327,7,12,2.60,5
327,7,13,2.60,5
327,7,19,20.80,40
327,8,1,3.80,5
327,8,7,3.80,5
327,8,8,3.80,5
